time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	1477010443000000	0.312243	0.58034	1	1	0.1	L	0	
1477010445950000	15.2703	3.53421	5.15437	0.574719	0.316046	R	2.58715	
1477010446000000	15.4827	3.72175	5.18047	0.609568	0.337602	L	0.803819	
1477010446050000	15.695	3.85519	5.17017	0.619732	0.330219	R	0.919146	
1477010446100000	15.9158	4.0008	5.17808	0.631448	0.324517	L	0.201483	
1477010446150000	16.1125	4.16484	5.14677	0.659057	0.344333	R	1.82823	
1477010446200000	16.3096	4.35988	5.1685	0.690963	0.360744	L	0.473989	
1477010446250000	16.5195	4.52252	5.18142	0.704017	0.353779	R	0.629546	
1477010446300000	16.6981	4.69332	5.16652	0.726121	0.359181	L	0.482313	
1477010446350000	16.8525	4.89041	5.10202	0.773333	0.407859	R	4.86279	
1477010446400000	17.0174	5.1142	5.1247	0.813111	0.429461	L	0.641879	
1477010446450000	17.1869	5.28842	5.09766	0.83423	0.433608	R	1.81256	
1477010446500000	17.3475	5.47084	5.08329	0.855305	0.433307	L	0.239715	
1477010446550000	17.5028	5.64619	5.04413	0.877914	0.440804	R	3.41206	
1477010446600000	17.6974	5.77266	5.00805	0.867725	0.405341	L	1.91066	
1477010446650000	17.8392	5.97495	4.98012	0.903112	0.43146	R	1.32803	
1477010446700000	18.0147	6.16215	4.98885	0.914896	0.420183	L	0.670238	
1477010446750000	18.1625	6.37191	4.9958	0.940549	0.426147	R	0.645446	
1477010446800000	18.2852	6.6047	5.00987	0.97727	0.443151	L	0.495032	
1477010446850000	18.4155	6.82099	5.0053	1.00645	0.454391	R	0.279457	
1477010446900000	18.5648	6.96159	4.94124	1.00293	0.426642	L	2.45449	
1477010446950000	18.7124	7.1688	4.96177	1.01383	0.409047	R	0.544834	
1477010447000000	18.91	7.30806	4.92702	0.992789	0.363611	L	4.24437	
1477010447050000	18.9964	7.51898	4.87574	1.03585	0.403884	R	4.32323	
1477010447100000	19.0893	7.77301	4.90597	1.0769	0.426495	L	0.942863	
1477010447150000	19.2085	7.98303	4.90398	1.09346	0.419778	R	0.305684	
1477010447200000	19.289	8.1963	4.88096	1.12284	0.429541	L	1.5232	
1477010447250000	19.3868	8.40942	4.8779	1.14013	0.419853	R	2.34337	
1477010447300000	19.4825	8.561	4.79354	1.14554	0.40458	L	4.49435	
1477010447350000	19.5715	8.77424	4.77567	1.17027	0.414033	R	0.663636	
1477010447400000	19.7341	8.94584	4.75206	1.15501	0.375187	L	4.35399	
1477010447450000	19.8053	9.17152	4.73638	1.18979	0.401182	R	1.03755	
1477010447500000	19.9373	9.38993	4.7544	1.19299	0.382405	L	2.81396	
1477010447550000	19.9806	9.61692	4.72038	1.23921	0.426445	R	2.86232	
1477010447600000	20.07	9.84981	4.73755	1.2569	0.42216	L	0.575581	
1477010447650000	20.1295	10.0974	4.76637	1.28284	0.422416	R	6.97562	
1477010447700000	20.1793	10.3615	4.80423	1.3161	0.434769	L	0.695507	
1477010447750000	20.1947	10.5992	4.78113	1.36387	0.475363	R	3.07185	
1477010447800000	20.2547	10.8652	4.82498	1.38773	0.474419	L	1.82124	
1477010447850000	20.2837	11.1193	4.84574	1.41648	0.476625	R	4.84554	
1477010447900000	20.3183	11.3567	4.84296	1.43984	0.476202	L	0.00406734	
1477010447950000	20.2643	11.6064	4.8131	1.51605	0.558481	R	11.0733	
1477010448000000	20.3362	11.8461	4.82232	1.52026	0.533093	L	4.60785	
1477010448050000	20.3614	12.0802	4.82986	1.52677	0.494101	R	3.56812	
1477010448100000	20.3498	12.3611	4.87967	1.56247	0.50407	L	1.10025	
1477010448150000	20.2999	12.6006	4.85626	1.6207	0.559302	R	3.43102	
1477010448200000	20.3247	12.8407	4.85454	1.63322	0.543227	L	1.76015	
1477010448250000	20.3111	13.0735	4.8403	1.66076	0.547835	R	2.12588	
1477010448300000	20.2754	13.2895	4.80854	1.69099	0.551847	L	1.10946	
1477010448350000	20.2361	13.5246	4.8073	1.71828	0.547545	R	1.29192	
1477010448400000	20.2164	13.7806	4.83009	1.73897	0.539858	L	1.23092	
1477010448450000	20.1598	14.0092	4.81715	1.77601	0.558054	R	0.912757	
1477010448500000	20.1056	14.2618	4.84066	1.80462	0.558004	L	0.32073	
1477010448550000	20.0334	14.4908	4.83668	1.83669	0.561505	R	1.40551	
1477010448600000	19.9265	14.7418	4.87122	1.87913	0.57514	L	1.2691	
1477010448650000	19.8593	14.9608	4.85558	1.89724	0.554249	R	3.38174	
1477010448700000	19.8266	15.1814	4.82948	1.9078	0.53758	L	2.11071	
1477010448750000	19.6937	15.3928	4.81707	1.98182	0.626824	R	8.06217	
1477010448800000	19.6613	15.5867	4.75846	1.99086	0.605963	L	3.6543	
1477010448850000	19.5656	15.794	4.74632	2.01822	0.600569	R	1.36985	
1477010448900000	19.4627	16.0063	4.74504	2.04724	0.599577	L	0.0086973	
1477010448950000	19.3601	16.2155	4.74172	2.06415	0.572161	R	1.81477	
1477010449000000	19.2496	16.3945	4.70443	2.09423	0.574928	L	0.824922	
1477010449050000	19.1303	16.5926	4.69918	2.12419	0.578011	R	0.294862	
1477010449100000	19.0019	16.7996	4.71142	2.15261	0.577119	L	0.0836845	
1477010449150000	18.845	16.9918	4.72422	2.20997	0.634715	R	6.54779	
1477010449200000	18.6761	17.2203	4.78926	2.24356	0.63443	L	1.71279	
1477010449250000	18.572	17.4253	4.77412	2.23097	0.552438	R	6.08419	
1477010449300000	18.3614	17.6125	4.81836	2.27776	0.570254	L	3.85072	
1477010449350000	18.2251	17.8037	4.81013	2.28224	0.523878	R	2.4698	
1477010449400000	18.0921	17.9901	4.79752	2.29931	0.515132	L	0.903761	
1477010449450000	17.9162	18.1461	4.78698	2.34138	0.543887	R	1.92588	
1477010449500000	17.7814	18.292	4.734	2.36349	0.540387	L	1.14456	
1477010449550000	17.6468	18.4743	4.72198	2.3709	0.513006	R	6.72625	
1477010449600000	17.455	18.6522	4.75579	2.3988	0.514291	L	0.439964	
1477010449650000	17.2737	18.7946	4.74417	2.43307	0.528852	R	1.74468	
1477010449700000	17.1105	18.9324	4.71305	2.45774	0.527922	L	0.369921	
1477010449750000	16.9433	19.1026	4.71896	2.46971	0.507019	R	3.06684	
1477010449800000	16.7271	19.2172	4.71811	2.50998	0.522002	L	2.68578	
1477010449850000	16.5378	19.37	4.73163	2.53339	0.522085	R	3.22222	
1477010449900000	16.3166	19.5273	4.77952	2.55913	0.520434	L	0.854611	
1477010449950000	16.0932	19.6117	4.76521	2.60881	0.554413	R	10.0532	
1477010450000000	15.8892	19.7544	4.78393	2.62916	0.546522	L	0.782312	
1477010450050000	15.6995	19.8795	4.76261	2.63541	0.505236	R	3.24398	
1477010450100000	15.4722	20.0295	4.81232	2.65368	0.496837	L	1.40885	
1477010450150000	15.2629	20.1699	4.82958	2.66507	0.477347	R	5.75033	
1477010450200000	15.0725	20.3025	4.82105	2.67681	0.465453	L	1.85691	
1477010450250000	14.8429	20.3852	4.82058	2.71327	0.484586	R	2.10167	
1477010450300000	14.6271	20.5044	4.83162	2.7301	0.476941	L	0.662671	
1477010450350000	14.3921	20.5909	4.84551	2.76531	0.498555	R	1.29302	
1477010450400000	14.1459	20.6654	4.86041	2.79718	0.505126	L	0.749215	
1477010450450000	13.91	20.7364	4.86723	2.83188	0.523484	R	0.391963	
1477010450500000	13.6382	20.7996	4.90849	2.86638	0.530772	L	1.845	
1477010450550000	13.3909	20.8306	4.91401	2.91824	0.576549	R	2.4737	
1477010450600000	13.1437	20.8735	4.91776	2.95059	0.579966	L	0.172502	
1477010450650000	12.912	20.9315	4.91262	2.97283	0.572365	R	1.73852	
1477010450700000	12.7073	20.9785	4.87048	2.99441	0.566618	L	1.82051	
1477010450750000	12.4561	21.0181	4.88883	3.02304	0.569325	R	2.60659	
1477010450800000	12.2093	21.0561	4.89929	3.04749	0.564924	L	0.159925	
1477010450850000	11.9703	21.0758	4.89734	3.07873	0.573351	R	0.96287	
1477010450900000	11.7254	21.0484	4.88303	3.12134	0.587961	L	1.90072	
1477010450950000	11.478	21.035	4.88354	3.15703	0.595603	R	1.09466	
1477010451000000	11.259	21.0301	4.85216	3.18502	0.594855	L	0.66705	
1477010451050000	11.0049	20.9915	4.8625	3.2248	0.60598	R	4.1666	
1477010451100000	10.7912	20.9548	4.82289	3.25947	0.611875	L	0.610495	
1477010451150000	10.5432	20.9534	4.81799	3.26638	0.568264	R	5.54475	
1477010451200000	10.2677	20.9785	4.87558	3.27252	0.54313	L	3.36362	
1477010451250000	10.0288	20.9601	4.87208	3.29191	0.532739	R	1.02054	
1477010451300000	9.83012	20.922	4.81788	3.3193	0.535305	L	1.68595	
1477010451350000	9.59488	20.9134	4.7944	3.31888	0.487462	R	2.45327	
1477010451400000	9.39789	20.8615	4.74398	3.34773	0.493608	L	1.13312	
1477010451450000	9.17454	20.8209	4.73398	3.36905	0.490783	R	1.50302	
1477010451500000	8.8895	20.7866	4.80596	3.38175	0.476552	L	2.08827	
1477010451550000	8.6726	20.7083	4.78851	3.41495	0.488607	R	4.44684	
1477010451600000	8.40188	20.623	4.84347	3.44274	0.49068	L	2.72469	
1477010451650000	8.17346	20.5431	4.84542	3.47131	0.49765	R	0.0850968	
1477010451700000	7.93267	20.4627	4.86184	3.49465	0.495636	L	0.13	
1477010451750000	7.71631	20.3767	4.86199	3.52681	0.513183	R	3.4789	
1477010451800000	7.41606	20.3175	4.95363	3.53048	0.487927	L	3.63199	
1477010451850000	7.18604	20.2203	4.95283	3.55308	0.483449	R	0.226892	
1477010451900000	6.9236	20.1378	4.99517	3.56528	0.4699	L	0.840747	
1477010451950000	6.69965	20.0457	4.98281	3.58168	0.458693	R	0.476555	
1477010452000000	6.45153	19.9549	5.00808	3.59461	0.447663	L	0.439511	
1477010452050000	6.2353	19.861	4.99311	3.61183	0.442716	R	2.81175	
1477010452100000	5.97359	19.768	5.03631	3.61944	0.426595	L	1.00047	
1477010452150000	5.74786	19.6222	5.06772	3.65768	0.455342	R	2.00936	
1477010452200000	5.56404	19.5008	5.02219	3.68453	0.460594	L	1.1802	
1477010452250000	5.36302	19.3515	5.01834	3.7175	0.473789	R	1.71983	
1477010452300000	5.14712	19.2506	5.01079	3.72699	0.459078	L	1.92432	
1477010452350000	4.95306	19.1385	4.96552	3.73663	0.436326	R	4.61255	
1477010452400000	4.78515	18.9878	4.92701	3.76906	0.448445	L	0.676812	
1477010452450000	4.57779	18.8379	4.95117	3.79444	0.457096	R	1.48485	
1477010452500000	4.39738	18.7062	4.92351	3.81377	0.454007	L	1.11322	
1477010452550000	4.21281	18.564	4.89195	3.82771	0.436393	R	1.38073	
1477010452600000	4.08246	18.4082	4.82634	3.86299	0.452428	L	2.13945	
1477010452650000	3.89979	18.2363	4.87807	3.90133	0.487941	R	7.18096	
1477010452700000	3.65143	18.0952	4.94161	3.8975	0.455785	L	2.59301	
1477010452750000	3.48622	17.9439	4.89317	3.91044	0.435953	R	3.37937	
1477010452800000	3.26409	17.7771	4.94183	3.91743	0.418671	L	1.1827	
1477010452850000	3.08611	17.5939	4.97546	3.94772	0.439431	R	2.43293	
1477010452900000	2.9055	17.4759	4.94204	3.94794	0.416673	L	6.12536	
1477010452950000	2.76298	17.2605	4.97289	3.99735	0.462098	R	3.26639	
1477010453000000	2.58856	17.0755	4.98363	4.01511	0.456066	L	0.08006	
1477010453050000	2.42419	16.908	4.93801	4.0196	0.423608	R	2.00605	
1477010453100000	2.25952	16.7356	4.9322	4.0327	0.414957	L	0.511764	
1477010453150000	2.08677	16.5399	4.9322	4.04184	0.393473	R	5.03104	
1477010453200000	1.93264	16.3101	4.96365	4.07007	0.402077	L	2.27116	
1477010453250000	1.77572	16.1332	4.93177	4.07463	0.376917	R	1.11505	
1477010453300000	1.57332	15.9645	4.95925	4.06639	0.346726	L	1.83861	
1477010453350000	1.44648	15.7346	4.9949	4.10674	0.382971	R	1.97918	
1477010453400000	1.27541	15.5176	5.03207	4.118	0.373623	L	0.893458	
1477010453450000	1.1206	15.3244	5.02307	4.12484	0.357412	R	0.997968	
1477010453500000	0.912681	15.1074	5.09108	4.1198	0.331018	L	2.67483	
1477010453550000	0.766518	14.9256	5.04428	4.12018	0.304122	R	2.48949	
1477010453600000	0.659179	14.7104	5.02174	4.14773	0.317989	L	0.3843	
1477010453650000	0.547461	14.4703	5.05171	4.18338	0.347993	R	1.70855	
1477010453700000	0.375028	14.2492	5.09291	4.18452	0.329489	L	1.01074	
1477010453750000	0.256454	13.9989	5.15441	4.22073	0.36532	R	3.27406	
1477010453800000	0.232232	13.75	5.09799	4.27806	0.409232	L	3.49464	
1477010453850000	0.130413	13.5079	5.12986	4.30665	0.425126	R	1.12521	
1477010453900000	-0.0337195	13.2788	5.17138	4.30176	0.395108	L	1.55005	
1477010453950000	-0.150785	13.0594	5.14188	4.30707	0.372458	R	0.998439	
1477010454000000	-0.164456	12.8317	5.07258	4.35714	0.409334	L	3.2434	
1477010454050000	-0.282627	12.6057	5.04783	4.35657	0.376804	R	3.53861	
1477010454100000	-0.400486	12.3699	5.06735	4.36235	0.361573	L	0.366977	
1477010454150000	-0.523589	12.1605	5.03991	4.35614	0.328622	R	3.86533	
1477010454200000	-0.603317	11.9397	5.01921	4.3726	0.329132	L	0.528466	
1477010454250000	-0.727655	11.7118	5.02088	4.36729	0.300205	R	2.87598	
1477010454300000	-0.917256	11.4692	5.08977	4.33935	0.250175	L	4.33229	
1477010454350000	-1.02216	11.243	5.05011	4.33578	0.220409	R	3.09935	
1477010454400000	-1.19572	11.0158	5.09005	4.31209	0.180844	L	2.48715	
1477010454450000	-1.27626	10.771	5.11399	4.3364	0.206637	R	1.14908	
1477010454500000	-1.40461	10.5178	5.15212	4.33442	0.192511	L	1.01739	
1477010454550000	-1.49055	10.2569	5.1896	4.35557	0.212235	R	1.42563	
1477010454600000	-1.59151	10.0454	5.16169	4.35724	0.202681	L	1.95595	
1477010454650000	-1.68092	9.81527	5.13927	4.36268	0.193963	R	0.519356	
1477010454700000	-1.75848	9.59354	5.11166	4.37354	0.195555	L	0.782095	
1477010454750000	-1.86578	9.3433	5.15235	4.37959	0.197358	R	2.59521	
1477010454800000	-1.94684	9.05286	5.20343	4.39603	0.204062	L	4.14094	
1477010454850000	-2.03412	8.82892	5.16346	4.39499	0.18458	R	1.81209	
1477010454900000	-2.13054	8.57714	5.18083	4.39815	0.177624	L	0.198038	
1477010454950000	-2.25606	8.32483	5.21276	4.38812	0.155041	R	2.98192	
1477010455000000	-2.30675	8.08952	5.1806	4.40713	0.167926	L	0.681729	
1477010455050000	-2.37322	7.87467	5.13016	4.41366	0.162989	R	5.47262	
1477010455100000	-2.48522	7.62408	5.15869	4.40737	0.146662	L	0.763692	
1477010455150000	-2.64616	7.39049	5.16405	4.36847	0.0798771	R	5.96688	
1477010455200000	-2.74957	7.13457	5.18915	4.36713	0.073776	L	0.405603	
1477010455250000	-2.81365	6.89924	5.17446	4.38352	0.0939929	R	1.54316	
1477010455300000	-2.85975	6.68787	5.11234	4.39901	0.10603	L	2.47718	
1477010455350000	-2.92845	6.46327	5.05968	4.39514	0.0810385	R	4.22702	
1477010455400000	-2.98406	6.22543	5.04221	4.40775	0.0903911	L	0.382544	
1477010455450000	-3.10033	5.97951	5.07752	4.39803	0.0763975	R	3.34283	
1477010455500000	-3.18111	5.70705	5.11633	4.40394	0.0784692	L	1.62053	
1477010455550000	-3.29026	5.4604	5.12116	4.38515	0.0388053	R	2.37668	
1477010455600000	-3.38516	5.20018	5.15125	4.38404	0.0354555	L	0.593887	
1477010455650000	-3.45398	4.95412	5.15058	4.39522	0.0510213	R	0.184079	
1477010455700000	-3.56552	4.67904	5.20945	4.38928	0.0421725	L	2.22751	
1477010455750000	-3.67494	4.42706	5.21958	4.37051	0.00357183	R	2.37042	
1477010455800000	-3.80497	4.15875	5.2775	4.35795	-0.00925865	L	2.77456	
1477010455850000	-3.88735	3.91755	5.26878	4.36622	0.00874634	R	1.10146	
1477010455900000	-3.96082	3.68293	5.24075	4.37052	0.0122493	L	0.593614	
1477010455950000	-4.06473	3.47418	5.19608	4.35232	-0.0211236	R	4.22213	
1477010456000000	-4.15555	3.2294	5.19788	4.35175	-0.0205954	L	0.0059844	
1477010456050000	-4.27114	2.97607	5.22524	4.3368	-0.0455526	R	0.873067	
1477010456100000	-4.35964	2.70412	5.25885	4.34076	-0.0383413	L	1.31691	
1477010456150000	-4.44733	2.45436	5.26033	4.34471	-0.0282097	R	0.158535	
1477010456200000	-4.55086	2.19144	5.29104	4.3432	-0.0272041	L	0.709952	
1477010456250000	-4.66155	1.95833	5.284	4.31957	-0.0745819	R	4.14818	
1477010456300000	-4.77535	1.68786	5.33012	4.31656	-0.0718611	L	1.66306	
1477010456350000	-4.89953	1.43919	5.35234	4.29935	-0.0974497	R	0.704867	
1477010456400000	-4.95993	1.20196	5.30817	4.3066	-0.0872615	L	4.75564	
1477010456450000	-5.05705	0.981574	5.26802	4.30298	-0.0842145	R	1.05996	
1477010456500000	-5.11906	0.746433	5.22961	4.30963	-0.0749816	L	3.90795	
1477010456550000	-5.21184	0.456684	5.29749	4.31398	-0.070195	R	5.21836	
1477010456600000	-5.28726	0.21481	5.27646	4.31781	-0.0635017	L	1.48361	
1477010456650000	-5.39727	-0.0204474	5.26092	4.31924	-0.0456463	R	5.85321	
1477010456700000	-5.46915	-0.260583	5.23906	4.32462	-0.0384414	L	1.60074	
1477010456750000	-5.58995	-0.449008	5.17964	4.30223	-0.0677256	R	3.99939	
1477010456800000	-5.72702	-0.637629	5.13191	4.27826	-0.0928757	L	2.95013	
1477010456850000	-5.84128	-0.865409	5.14936	4.25869	-0.127643	R	5.48649	
1477010456900000	-5.93631	-1.12992	5.18456	4.26564	-0.110891	L	1.25886	
1477010456950000	-6.0249	-1.395	5.21548	4.2741	-0.0946611	R	2.69243	
1477010457000000	-6.16316	-1.60358	5.19422	4.25457	-0.112612	L	1.17291	
1477010457050000	-6.30584	-1.83829	5.247	4.22579	-0.160421	R	4.33614	
1477010457100000	-6.41144	-2.08567	5.25836	4.2273	-0.148842	L	0.436095	
1477010457150000	-6.56283	-2.29053	5.23566	4.20523	-0.16537	R	3.13446	
1477010457200000	-6.71175	-2.50022	5.22343	4.18564	-0.179165	L	0.544524	
1477010457250000	-6.86735	-2.71342	5.22788	4.16414	-0.196957	R	1.2173	
1477010457300000	-6.96012	-2.97826	5.25626	4.17964	-0.165849	L	2.35057	
1477010457350000	-7.08942	-3.20251	5.24206	4.17531	-0.157417	R	0.224591	
1477010457400000	-7.21426	-3.39965	5.20321	4.16313	-0.163917	L	1.40459	
1477010457450000	-7.3604	-3.64521	5.23704	4.1588	-0.157812	R	4.44165	
1477010457500000	-7.51911	-3.78958	5.1565	4.123	-0.193598	L	5.00965	
1477010457550000	-7.66354	-3.99898	5.15949	4.11041	-0.199525	R	0.483647	
1477010457600000	-7.81831	-4.2249	5.18043	4.10189	-0.197184	L	0.475844	
1477010457650000	-7.96935	-4.44279	5.18678	4.09377	-0.194285	R	0.379343	
1477010457700000	-8.13106	-4.67786	5.22079	4.08769	-0.189061	L	1.2103	
1477010457750000	-8.27121	-4.88293	5.16936	4.08774	-0.168753	R	2.55303	
1477010457800000	-8.40478	-5.10109	5.16821	4.08792	-0.158464	L	0.272336	
1477010457850000	-8.55137	-5.27252	5.09485	4.07606	-0.157096	R	4.15322	
1477010457900000	-8.74261	-5.47027	5.11298	4.05351	-0.174288	L	1.70391	
1477010457950000	-8.90143	-5.66816	5.10008	4.04484	-0.172163	R	0.380373	
1477010458000000	-9.05962	-5.85464	5.08639	4.03254	-0.176802	L	0.179585	
1477010458050000	-9.19857	-6.01583	5.00553	4.02426	-0.171607	R	6.56727	
1477010458100000	-9.37834	-6.1227	4.93173	3.98355	-0.210996	L	5.26722	
1477010458150000	-9.55288	-6.306	4.93409	3.97048	-0.213192	R	0.88554	
1477010458200000	-9.69498	-6.51161	4.94084	3.97571	-0.194254	L	0.448085	
1477010458250000	-9.91482	-6.67221	4.98049	3.93954	-0.228529	R	6.88407	
1477010458300000	-10.1185	-6.83442	4.98746	3.914	-0.245081	L	0.637579	
1477010458350000	-10.3024	-6.99697	4.99355	3.89609	-0.253189	R	1.06549	
1477010458400000	-10.5315	-7.17357	5.03564	3.87089	-0.267196	L	3.48313	
1477010458450000	-10.736	-7.31692	5.03545	3.84443	-0.283533	R	1.97551	
1477010458500000	-10.9813	-7.47528	5.07537	3.81299	-0.30307	L	3.51835	
1477010458550000	-11.1701	-7.61706	5.04087	3.79661	-0.304326	R	1.27566	
1477010458600000	-11.3219	-7.77044	5.00048	3.79665	-0.287247	L	3.19308	
1477010458650000	-11.5174	-7.89898	4.97131	3.77575	-0.295082	R	1.88965	
1477010458700000	-11.6994	-8.00386	4.92207	3.75207	-0.306561	L	3.27639	
1477010458750000	-11.8937	-8.11899	4.85943	3.73046	-0.313855	R	2.06161	
1477010458800000	-12.11	-8.20953	4.83989	3.69537	-0.336899	L	0.888743	
1477010458850000	-12.3341	-8.3373	4.89769	3.67541	-0.339681	R	2.57783	
1477010458900000	-12.5391	-8.41752	4.86169	3.64424	-0.35696	L	2.03307	
1477010458950000	-12.7457	-8.50559	4.80589	3.61662	-0.370067	R	1.90576	
1477010459000000	-13.0222	-8.59278	4.85504	3.57413	-0.396723	L	4.03341	
1477010459050000	-13.2685	-8.69352	4.90156	3.55001	-0.399604	R	2.73294	
1477010459100000	-13.4914	-8.73956	4.87056	3.51114	-0.422217	L	2.07199	
1477010459150000	-13.7089	-8.78271	4.7999	3.47139	-0.448595	R	3.98105	
1477010459200000	-13.9362	-8.89029	4.81602	3.4624	-0.432676	L	0.771464	
1477010459250000	-14.1845	-8.98165	4.88538	3.44905	-0.417222	R	2.87422	
1477010459300000	-14.4084	-9.09015	4.89105	3.44565	-0.397044	L	0.59003	
1477010459350000	-14.6378	-9.16119	4.87691	3.42557	-0.39871	R	0.252044	
1477010459400000	-14.9216	-9.15926	4.90799	3.36773	-0.441265	L	2.12247	
1477010459450000	-15.1783	-9.23304	4.93931	3.35254	-0.431958	R	4.51262	
1477010459500000	-15.4419	-9.34514	4.98449	3.35444	-0.404002	L	5.31919	
1477010459550000	-15.686	-9.37501	4.94852	3.32031	-0.42598	R	2.01682	
1477010459600000	-15.9432	-9.45762	4.97509	3.31487	-0.407278	L	2.13248	
1477010459650000	-16.1949	-9.46748	4.95856	3.27709	-0.430977	R	2.31495	
1477010459700000	-16.4469	-9.4617	4.95921	3.23892	-0.449803	L	0.53857	
1477010459750000	-16.6675	-9.46056	4.90894	3.20638	-0.466169	R	5.21686	
1477010459800000	-16.9492	-9.44688	4.95082	3.16758	-0.482523	L	1.49636	
1477010459850000	-17.2007	-9.5052	4.9754	3.17101	-0.446329	R	7.83359	
1477010459900000	-17.4607	-9.52269	4.99045	3.15336	-0.440699	L	0.508877	
